id,name,type,program_id
361328,Дистанционная подготовка к ЕГЭ по математике,очно-заочная,14300
360616,Подготовка к ЕГЭ по информатике,очная,14294
360702,Подготовка к ЕГЭ по информатике 2,очная,14294
360531,Подготовка к ЕГЭ по истории,очная,14295
360610,Подготовка к ЕГЭ по истории,очная,14295
360613,Подготовка к ЕГЭ по математике,очная,14296
360773,Подготовка к ЕГЭ по математике 2,очная,14296
361038,Подготовка к ЕГЭ по математике 3,очная,14296
361040,Подготовка к ЕГЭ по математике 3,очная,14296
360618,Подготовка к ЕГЭ по обществознанию,очная,14297
360614,Подготовка к ЕГЭ по русскому языку,очная,14298
360619,Дополнительные главы биологии ( 9 класс),очная,14316
360615,Дополнительные главы математики ( 7 класс),очная,14312
334171,9Е1,очная,14247
334371,9Е2,очная,14247
334387,8К1,очная,14245
334453,8К2,очная,14245
334326,9К1,очная,13269
334219,9К2,очная,13269
334100,8М1,очная,14246
334231,8М2,очная,14246
334031,9М1,очная,13270
333986,9М2,очная,13270
334180,10Б1,очная,14249
334114,10Б2,очная,14249
334205,11Б1,очная,13273
334309,11Б2,очная,13273
334409,10Г1,очная,14250
333984,10Г2,очная,14250
334251,11Г1,очная,14300
334474,11Г2,очная,14300
334011,10К1,очная,13398
334441,10К2,очная,13398
334290,11К1,очная,14295
334296,11К2,очная,14295
334422,10М1,очная,13418
334351,10М2,очная,13418
334380,11М1,очная,14296
334321,11М2,очная,14296
334354,10И1,очная,13419
334087,10И2,очная,13419
334061,11И1,очная,14297
334483,11И2,очная,14297
334363,10Д1,очная,14316
334431,10Д2,очная,14316
333998,11Д1,очная,13415
334071,11Д2,очная,13415
332686,22.Б01-Б,очная,13402
332673,22.Б02-Б,очная,13402
332705,22.Б03-Б,очная,13402
332654,22.Б04-Б,очная,13402
332671,22.Б05-Б,очная,13402
332678,22.Б06-Б,очная,13402
332666,22.Б07-Б,очная,13402
332667,22.Б08-Б,очная,13402
332701,22.Б09-Б,очная,13402
332682,22.Б10-Б,очная,13402
332685,22.Б11-Б,очная,13402
332669,22.Б12-Б,очная,13402
331597,21.Б01-Б,очная,14312
331612,21.Б02-Б,очная,14312
331610,21.Б03-Б,очная,14312
331605,21.Б04-Б,очная,14312
331589,21.Б05-Б,очная,14312
331587,21.Б06-Б,очная,14312
331602,21.Б07-Б,очная,14312
331600,21.Б08-Б,очная,14312
331596,20.Б01-Б,очная,13411
331595,20.Б02-Б,очная,13411
331593,20.Б03-Б,очная,13411
331603,20.Б04-Б,очная,13411
331599,20.Б05-Б,очная,13411
331607,20.Б06-Б,очная,13411
331604,20.Б07-Б,очная,13411
331611,20.Б08-Б,очная,13411
331613,19.Б01-Б,очная,13406
331594,19.Б02-Б,очная,13406
331606,19.Б03-Б,очная,13406
331592,19.Б04-Б,очная,13406
331608,19.Б05-Б,очная,13406
331590,19.Б06-Б,очная,13406
331588,19.Б07-Б,очная,13406
331614,19.Б08-Б,очная,13406
332650,22.Б13-Б,очная,13271
332684,22.Б14-Б,очная,13271
331601,21.Б09-Б,очная,14245
331609,20.Б09-Б,очная,13269
331591,20.Б11-Б,очная,13269
332652,22.М02-Б,очная,13270
331181,21.М02-Б,очная,12213
332694,22.М03-Б,очная,14249
331183,21.М03-Б,очная,13273
332692,22.М05-Б,очная,14250
331186,21.М01-Б,очная,14300
332670,22.М01-Б,очная,13398
332691,22.М04-Б,очная,14295
331182,21.М04-Б,очная,13418
331725,21.А01-Б,очная,13419
331705,20.А01-Б,очная,14297
331729,19.А01-Б,очная,13420
331710,21.А03-Б,очная,13421
331722,20.А03-Б,очная,13446
331723,19.А03-Б,очная,14316
331724,21.А02-Б,очная,13402
331717,20.А02-Б,очная,14312
331709,19.А02-Б,очная,13411
331706,21.А04-Б,очная,14247
331720,20.А04-Б,очная,13271
332603,22.Б26-в,очная,13269
332543,20.Б26-в,очная,14246
332412,21.Б59-в,очная,13270
332873,19.Б59-в,очная,12213
332877,18.Б43-в,очная,12197
332442,21.Б38-в,очная,13273
332515,22.Б60-в,очная,12195
332542,20.Б60-в,очная,14250
332493,20.Б03-в,очная,14300
332575,22.Б29-в,очная,14294
332885,19.Б29-в,очная,13398
332425,21.Б29-в,очная,14295
332507,20.Б32-в,очная,13418
332520,22.Б28-в,очная,14296
332564,20.Б28-в,очная,13419
332417,21.Б05-в,очная,14297
332854,19.Б05-в,очная,13420
332453,21.Б01-в,очная,14298
332884,19.Б01-в,очная,13421
332586,20.Б17-в,очная,13446
332481,20.Б21-в,очная,14316
332452,21.Б03-в,очная,13415
332863,19.Б03-в,очная,13402
332457,21.Б06-в,очная,14312
332422,22.Б06-в,очная,13411
332497,20.Б06-в,очная,13406
332459,22.Б12-в,очная,14247
332498,22.Б13-в,очная,14247
332530,20.Б12-в,очная,13271
332580,20.Б13-в,очная,13271
332446,22.Б10-в,очная,14245
332880,19.Б10-в,очная,13269
332419,21.Б19-в,очная,14246
332454,21.Б16-в,очная,13270
332414,21.Б02-в,очная,12213
332410,21.Б07-в,очная,12197
332434,21.Б08-в,очная,14249
332860,19.Б08-в,очная,13273
332494,22.Б14-в,очная,12195
332529,22.Б15-в,очная,12195
332584,20.Б14-в,очная,14250
332531,20.Б15-в,очная,14250
332427,21.Б40-в,очная,14300
332409,21.Б41-в,очная,14300
332872,19.Б40-в,очная,14294
332857,19.Б41-в,очная,14294
332615,20.Б42-в,очная,13398
332892,19.Б39-в,очная,14295
332528,22.Б34-в,очная,13418
332888,19.Б34-в,очная,14296
332889,19.Б64-в,очная,13419
332621,20.Б34-в,очная,14297
332508,22.Б33-в,очная,13420
332570,20.Б33-в,очная,14298
332518,20.Б50-в,очная,13421
332856,19.Б50-в,очная,13446
332551,22.Б51-в,очная,14316
332423,21.Б51-в,очная,13415
332606,22.Б61-в,очная,13402
332438,21.Б44-в,очная,14312
332432,21.Б45-в,очная,14312
332852,19.Б44-в,очная,13411
332855,19.Б45-в,очная,13411
360860,ППа22,очная,13406
360855,ППк21,очная,14247
360859,ППк22,очная,14247
360590,Групп 1к02,очная,13271
360705,Группа 1к04,очная,13271
360966,Группа 1к05,очная,13271
360968,Группа 1к08,очная,13271
362397,Группа 1к11,очная,13271
360520,Гркппа 2к01,очная,14245
360579,Группа 3к02,очная,14245
360518,Группа 3к03,очная,14245
360640,Группа 4к01,очная,13269
360744,Группа 5к01,очная,13270
360745,Группа 5к02,очная,13270
362840,Группа 5к05,очная,13270
360690,Группа 1а2,очная,12197
361299,Группа 1п,очная,12197
360688,Группа 1т,очная,12197
362383,Группа 1т2,очная,12197
361037,Группа 1я,очная,12197
360517,Группа 2а,очная,14249
360584,Группа 3а,очная,14249
360532,Группа 3к,очная,14249
360516,Группа 3т,очная,14249
360682,1к,очная,12195
361293,Группа 3я,очная,14250
361050,Группа ОВ,очная,14294
358967,Группа 1к,очная,13398
360589,Группа 1к01,очная,13398
360704,Группа 1к03,очная,13398
360708,Группа 1к06,очная,13398
360710,Группа 1к07,очная,13398
361058,Группа 1к09,очная,13398
362395,Группа 1к10,очная,13398
358968,Группа 2к01,очная,14295
358969,Группа 2к02,очная,14295
360578,Группа 3к01,очная,14295
359426,Группа 3к03,очная,14295
360746,Группа 5к03,очная,14296
362834,Группа 5к04,очная,14296
332583,22.М10-в,очная,13420
332483,22.М16-в,очная,13421
332572,21.М16-в,очная,13446
332605,22.М04-в,очная,13415
332547,21.М03-в,очная,13402
332513,22.М03-в,очная,13411
332595,21.М04-в,очная,13406
332560,22.М02-в,очная,13271
332490,21.М02-в,очная,14245
332514,22.М06-в,очная,14246
332562,21.М06-в,очная,13270
332553,22.М05-в,очная,12197
332576,22.М28-в,очная,13273
332550,21.М28-в,очная,12195
332489,22.М11-в,очная,14300
332559,21.М11-в,очная,14294
332579,22.М07-в,очная,13398
332549,21.М07-в,очная,14295
332619,22.М01-в,очная,14296
332598,21.М01-в,очная,13419
333111,21.А03-в,очная,13420
333112,20.А03-в,очная,14298
333095,21.А02-в,очная,13446
333072,20.А02-в,очная,14316
333109,21.А01-в,очная,13415
333099,20.А01-в,очная,13402
334094,22.Б07-вшж,очная,13411
334182,22.Б08-вшж,очная,13411
334229,22.Б09-вшж,очная,13411
334275,22.Б10-вшж,очная,13411
334373,22.Б11-вшж,очная,13411
334166,22.Б12-вшж,очная,13411
334383,22.Б13-вшж,очно-заочная,13411
334423,22.Б14-вшж,очно-заочная,13411
333575,21.Б07-вшж,очная,13406
333543,21.Б08-вшж,очная,13406
333537,21.Б09-вшж,очная,13406
333715,21.Б10-вшж,очная,13406
333454,21.Б11-вшж,очная,13406
333594,21.Б12-вшж,очная,13406
333627,21.Б13-вшж,очно-заочная,13406
333509,21.Б14-вшж,очно-заочная,13406
333584,20.Б07-вшж,очная,14247
333483,20.Б08-вшж,очная,14247
333725,20.Б09-вшж,очная,14247
333507,20.Б10-вшж,очная,14247
333738,20.Б11-вшж,очная,14247
333647,20.Б12-вшж,очная,14247
333432,20.Б13-вшж,очно-заочная,14247
333689,20.Б14-вшж,очно-заочная,14247
333633,19.Б05-вшж,очная,13271
333610,19.Б06-вшж,очная,13271
333755,19.Б07-вшж,очная,13271
333540,19.Б08-вшж,очная,13271
333592,19.Б16-вшж,очная,13271
333574,19.Б17-вшж,очная,13271
333580,19.Б09-вшж,очно-заочная,13271
333567,19.Б10-вшж,очно-заочная,13271
333489,18.Б11-вшж,очно-заочная,14245
333681,18.Б12-вшж,очно-заочная,14245
333550,18.Б13-вшж,очно-заочная,14245
333994,22.Б01-вшж,очная,13269
334415,22.Б02-вшж,очная,13269
334177,22.Б03-вшж,очная,13269
334155,22.Б04-вшж,очная,13269
333549,21.Б01-вшж,очная,14246
333671,21.Б02-вшж,очная,14246
333709,21.Б03-вшж,очная,14246
333452,21.Б04-вшж,очная,14246
333728,21.Б05-вшж,очная,14246
333508,20.Б01-вшж,очная,13270
333688,20.Б02-вшж,очная,13270
333482,20.Б03-вшж,очная,13270
333434,20.Б04-вшж,очная,13270
333554,20.Б05-вшж,очная,13270
333730,20.Б06-вшж,очная,13270
333666,19.Б01-вшж,очная,12213
333692,19.Б02-вшж,очная,12213
333458,19.Б03-вшж,очная,12213
333506,19.Б04-вшж,очная,12213
333706,19.Б14-вшж,очная,12213
334377,22.Б15-вшж,очная,14249
334299,22.Б16-вшж,очная,14249
334181,22.Б17-вшж,очная,14249
333564,21.Б15-вшж,очная,13273
333559,21.Б16-вшж,очная,13273
333678,21.Б17-вшж,очная,13273
333463,20.Б15-вшж,очная,12195
333479,20.Б16-вшж,очная,12195
333429,20.Б17-вшж,очная,12195
333608,20.Б18-вшж,очная,12195
333523,19.Б11-вшж,очная,14250
333527,19.Б12-вшж,очная,14250
333656,19.Б13-вшж,очная,14250
333654,18.Б17-вшж,очно-заочная,14300
361361,ДОП Журналистика,очная,14294
384374,ДОП Спичрайтинг и эффект. коммуникации (апрель),очная,13398
361468,ДОП Спичрайтинг и эффект.коммуникации,очная,13398
360743,"доп ""Журналистика для школьников""",очная,14295
387216,"1 группа (интенсивный курс ""Основы журналистской деятельности"")",очная,13418
387217,"2 группа (интенсивный курс ""Основы журналистской деятельности"")",очная,13418
360691,"доп ""Основы журналистской деятельности""",очная,14296
334476,22.М07-вшж,очная,13419
386848,20.М01-вшж,очная,14297
334086,22.М02-вшж,очная,13420
333735,21.М02-вшж,очная,14298
334457,22.М01-вшж,очная,13421
333752,21.М01-вшж,очная,13446
333634,21.М03-вшж,очная,14316
334154,22.М09-вшж,очная,13415
333460,21.М07-вшж,очная,13402
334107,22.М10-вшж,очная,14312
333505,21.М09-вшж,очная,13411
334099,22.М04-вшж,очная,13406
333442,21.М04-вшж,очная,14247
334485,22.М06-вшж,очная,13271
333745,21.М06-вшж,очная,14245
334449,22.М03-вшж,очная,13269
334108,22.М05-вшж,очная,14246
333431,21.М05-вшж,очная,13270
334151,22.М11-вшж,очная,12213
333491,21.М08-вшж,очная,12197
333568,21.А01-вшж,очная,14249
333490,20.А01-вшж,очная,13273
333562,21.А02-вшж,очная,12195
333591,20.А02-вшж,очная,14250
383691,48-03,очная,14300
383689,48-06,очная,14300
361498,48-06//,очно-заочная,14300
361499,48-07,очно-заочная,14300
385081,5-01,очная,14295
331949,22.М93-фл,очно-заочная,13419
332657,21.М93-фл,очно-заочная,14297
358631,20.М93-фл,очно-заочная,13420
331987,22.М94-фл,очная,13421
332704,21.М94-фл,очная,13446
331967,22.М90-фл,очная,13415
331966,22.М95-фл,очная,13415
332023,22.М96-фл,очная,13415
332683,21.М90-фл,очная,13402
332656,21.М95-фл,очная,13402
332677,21.М96-фл,очная,13402
331995,22.М92-фл,очная,13411
332688,21.М92-фл,очная,13406
331984,22.М91-фл,очная,13271
331947,22.М97-фл,очная,13271
332662,21.М91-фл,очная,14245
332676,21.М97-фл,очная,14245
331988,22.М99-фл,очная,14246
331991,22.М98-фл,очная,13270
334024,22.М12-ю,очная,12213
334000,21.М12-ю,очная,12197
332971,22.Б01-и,очная,13273
332938,21.Б01-и,очная,12195
333036,20.Б01-и,очная,14250
332935,19.Б01-и,очная,14300
332866,22.Б04-и,очная,13398
361320,ГД-1,очная,13398
332894,21.Б04-и,очная,14295
332967,20.Б04-и,очная,13418
333026,19.Б04-и,очная,14296
332869,22.Б07-и,очная,14297
332953,21.Б07-и,очная,13420
332930,20.Б07-и,очная,14298
332977,19.Б07-и,очная,13421
332874,22.Б05-и,очная,13446
332853,21.Б05-и,очная,14316
332959,20.Б05-и,очная,13415
333010,19.Б05-и,очная,13402
333005,22.Б02-и,очная,13411
333034,22.Б08-и,очная,14247
332972,20.Б08-и,очная,14245
333008,22.Б03-и,очная,13269
332973,21.Б03-и,очная,14246
333019,20.Б03-и,очная,13270
333033,19.Б03-и,очная,12213
332882,22.Б06-и,очная,13273
332927,21.Б06-и,очная,12195
333012,20.Б06-и,очная,14250
333016,19.Б06-и,очная,14300
361051,ГД-0,очная,14294
361321,ГД-1,очная,14294
360862,Группа ГД,очная,14294
332415,22.М09-ии,очная,14295
361192,Группа ДС ДПИ,очная,13418
362438,Группа ХК,очная,14296
332862,22.М01-и,очная,14297
332883,21.М01-и,очная,13420
332893,22.М02-и,очная,13421
332881,21.М02-и,очная,13446
332891,22.М04-и,очная,13415
332875,21.М04-и,очная,13402
332890,22.М03-и,очная,13411
332864,21.М03-и,очная,13406
332871,22.С01-и,очная,14245
332966,21.С01-и,очная,13269
332962,20.С01-и,очная,14246
332978,19.С01-и,очная,13270
332975,18.С03-и,очная,12213
333007,17.С03-и,очная,12197
332954,17.С04-и,очная,12197
332876,22.С03-и,очная,13273
333041,21.С03-и,очная,12195
333027,20.С03-и,очная,14250
333015,19.С03-и,очная,14300
332931,21.С04-и,очная,14294
332934,18.С04-и,очная,13398
332861,22.С04-и,очная,14295
332933,20.С04-и,очная,13418
333037,19.С05-и,очная,14296
332439,22.Б07-ии,очная,14297
334430,21.Б05-ии,очная,13420
334466,20.Б05-ии,очная,14298
334242,19.Б07-ии,очная,13421
332451,22.Б01-ии,очная,14316
332435,22.Б02-ии,очная,14316
332424,22.Б03-ии,очная,14316
332428,22.Б04-ии,очная,14316
332426,22.Б05-ии,очная,14316
359918,22.Б10-ии,очная,14316
334287,21.Б01-ии,очная,13415
334307,21.Б02-ии,очная,13415
334046,21.Б03-ии,очная,13415
334015,21.Б04-ии,очная,13415
333982,21.Б10-ии,очная,13415
334140,20.Б01-ии,очная,13402
334346,20.Б02-ии,очная,13402
331782,20.Б03-ии,очная,13402
334210,20.Б04-ии,очная,13402
334138,19.Б01-ии,очная,14312
334013,19.Б02-ии,очная,14312
334243,19.Б03-ии,очная,14312
334228,19.Б04-ии,очная,14312
332416,22.Б06-ии,очная,13406
332441,22.Б08-ии,очная,13406
334454,21.Б06-ии,очная,14247
334119,21.Б08-ии,очная,14247
334025,20.Б06-ии,очная,13271
334175,19.Б08-ии,очная,14245
332413,22.Б09-ии,очная,14246
334366,20.Б07-ии,очная,12213
360961,ДОП 2232 управление музейными фондами модули атрибуция,очно-заочная,14249
360965,ДОП 0442 История для школьников,очная,13273
332429,22.М08-ии,очная,14294
334470,21.М08-ии,очная,13398
334440,21.М02-ии,очная,14296
332431,22.М01-ии,очная,13419
332460,22.М06-ии,очная,14298
334127,21.М06-ии,очная,13421
332421,22.М10-ии,очная,13415
334236,21.М10-ии,очная,13402
332436,22.М11-ии,очная,13411
334344,21.М11-ии,очная,13406
332433,22.М05-ии,очная,13271
334312,21.М05-ии,очная,14245
332448,22.М07-ии,очная,14246
334043,21.М07-ии,очная,13270
332411,22.М04-ии,очная,12197
334277,21.М04-ии,очная,14249
334074,21.М09-ии,очная,12195
358375,21.А01-ии,очная,14300
358374,21.А02-ии,очная,14300
334115,20.А01-ии,очная,14294
334452,20.А02-ии,очная,14294
358373,21.А03-ии,очная,14295
334161,20.А03-ии,очная,13418
385080,ДОП Нейролингвистика ,очно-заочная,13419
386218,ДОП Нейролингвистика 22.04.2023,очно-заочная,13419
387424,ДОП Нейролингвистика 24.06.2023,очно-заочная,13419
332292,22.М05-ики,очная,14297
332340,21.М05-ики,очная,13420
334019,22131ФК,очная,13421
334445,22132ФК,очная,13421
334211,22133ФК,очная,13421
333980,22134ФК,очная,13421
334096,22135ФК,очная,13421
334327,22136ФК,очная,13421
334260,22231ФК,очная,13421
334192,22232ФК,очная,13421
334406,21131ФК,очная,13446
334106,21132ФК,очная,13446
334325,21133ФК,очная,13446
334158,21134ФК,очная,13446
334225,21135ФК,очная,13446
334359,21136ФК,очная,13446
334461,21231ФК,очная,13446
334332,21232ФК,очная,13446
334033,20131ФК,очная,14316
334200,20132ФК,очная,14316
334258,20133ФК,очная,14316
334135,20134ФК,очная,14316
334214,20135ФК,очная,14316
334394,20136ФК,очная,14316
334419,20137ФК,очная,14316
334053,20138ФК,очная,14316
334381,20139ФК,очная,14316
334129,20231ФК,очная,14316
334206,20232ФК,очная,14316
334034,19131ФК,очная,13415
332235,19132ФК,очная,13415
334339,19133ФК,очная,13415
334076,19134ФК,очная,13415
334390,19135ФК,очная,13415
334274,19136ФК,очная,13415
334045,19137ФК,очная,13415
334149,19138ФК,очная,13415
334355,19139ФК,очная,13415
334222,19231ФК,очная,13415
334349,19232ФК,очная,13415
334412,22141ФК,очная,14312
334040,22142ФК,очная,14312
334085,22143ФК,очная,14312
334217,22144ФК,очная,14312
334448,22241ФК,очная,14312
334250,21141ФК,очная,13411
334255,21142ФК,очная,13411
334001,21143ФК,очная,13411
334116,21144ФК,очная,13411
334414,21241ФК,очная,13411
334130,20141ФК,очная,13406
334398,20142ФК,очная,13406
334153,20143ФК,очная,13406
334335,20144ФК,очная,13406
334372,20145ФК,очная,13406
334463,20146ФК,очная,13406
334388,20241ФК,очная,13406
331544,22.Б01-мкн,очная,13271
331535,22.Б02-мкн,очная,13271
331523,22.Б03-мкн,очная,13271
334126,21.Б01-мкн,очная,14245
334347,21.Б02-мкн,очная,14245
334486,21.Б03-мкн,очная,14245
333981,20.Б01-мкн,очная,13269
334016,20.Б02-мкн,очная,13269
334386,20.Б03-мкн,очная,13269
334212,19.Б01-мкн,очная,14246
334009,19.Б02-мкн,очная,14246
334401,19.Б03-мкн,очная,14246
334196,20.Б05-мкн,очная,12213
334047,20.Б06-мкн,очная,12213
334297,19.Б05-мкн,очная,12197
331537,22.Б05-мкн,очная,14249
331539,22.Б06-мкн,очная,14249
334090,21.Б05-мкн,очная,13273
333992,21.Б06-мкн,очная,13273
331556,22.Б09-мкн,очная,12195
331522,22.Б10-мкн,очная,12195
334003,21.Б09-мкн,очная,14250
334054,21.Б10-мкн,очная,14250
333985,20.Б09-мкн,очная,14300
334167,20.Б10-мкн,очная,14300
334131,19.Б09-мкн,очная,14294
334273,19.Б10-мкн,очная,14294
331531,22.М02-мкн,очная,13398
331528,22.М01-мкн,очная,14295
334089,21.М01-мкн,очная,13418
334435,21.А01-мкн,очная,13419
334458,22.Б14-мм,очная,14297
334748,21.Б14-мм,очная,13420
334732,20.Б14-мм,очная,14298
334336,22.Б13-мм,очная,13421
334743,21.Б13-мм,очная,13446
334772,20.Б13-мм,очная,14316
334744,19.Б13-мм,очная,13415
334728,19.Б07-мм,очная,14312
334763,19.Б08-мм,очная,14312
334778,19.Б09-мм,очная,14312
334731,19.Б10-мм,очная,14312
334112,22.Б12-мм,очная,13406
334724,21.Б12-мм,очная,14247
334749,20.Б12-мм,очная,13271
334726,19.Б12-мм,очная,14245
334757,21.Б04-мм,очная,14246
334774,21.Б05-мм,очная,14246
334776,21.Б06-мм,очная,14246
334734,20.Б04-мм,очная,13270
334742,20.Б06-мм,очная,13270
334766,19.Б04-мм,очная,12213
334725,19.Б05-мм,очная,12213
334730,19.Б06-мм,очная,12213
334421,22.Б04-мм,очная,14249
334123,22.Б05-мм,очная,14249
334365,22.Б06-мм,очная,14249
334462,22.Б11-мм,очная,13273
334091,22.Б15-мм,очная,13273
334755,21.Б11-мм,очная,12195
334764,21.Б15-мм,очная,12195
334756,20.Б11-мм,очная,14250
334768,19.Б11-мм,очная,14300
334472,22.Б07-мм,очная,13398
334407,22.Б08-мм,очная,13398
334037,22.Б09-мм,очная,13398
334044,22.Б10-мм,очная,13398
334738,21.Б07-мм,очная,14295
334733,21.Б08-мм,очная,14295
334760,21.Б09-мм,очная,14295
334758,21.Б10-мм,очная,14295
334770,20.Б07-мм,очная,13418
334753,20.Б08-мм,очная,13418
334736,20.Б09-мм,очная,13418
334750,20.Б10-мм,очная,13418
362467,22_1027_2c,очно-заочная,14296
356735,22_1027_МАИС_1с,очно-заочная,14296
361455,21_1027_МАИС,очно-заочная,13419
360611,1527_ОПР_1_2022,очно-заочная,13420
386784,1527_ОПР_1_2023,очно-заочная,13420
358846,22_1813_ПКуИнф,очно-заочная,13446
357911,22_1814_ПКуМатем,очно-заочная,13415
357819,22_1812_ПКуРязык,очно-заочная,14312
381753,22_2363_2023,очно-заочная,13271
384533,22_2257_2023,очно-заочная,13269
334896,22.М09-мм,очная,13270
334897,22.М08-мм,очная,12197
334010,22.М02-мм,очная,14249
334146,22.М03-мм,очная,14249
334761,21.М02-мм,очная,13273
334729,21.М03-мм,очная,13273
334027,22.М04-мм,очная,14250
334163,22.М05-мм,очная,14250
334759,21.М04-мм,очная,14300
334740,21.М05-мм,очная,14300
334313,22.М06-мм,очная,13398
334769,21.М06-мм,очная,14295
334049,22.М07-мм,очная,14296
334762,21.М07-мм,очная,13419
335363,21.А03-мм,очная,13420
335341,20.А03-мм,очная,14298
335346,19.А04-мм,очная,13421
335347,21.А04-мм,очная,14316
335360,20.А04-мм,очная,13415
335345,19.А02-мм,очная,13402
335344,21.А01-мм,очная,13411
335359,20.А01-мм,очная,13406
335348,19.А01-мм,очная,14247
335362,21.А05-мм,очная,14245
335340,21.А02-мм,очная,13269
335358,20.А02-мм,очная,14246
335361,19.А03-мм,очная,13270
334447,22.С03-мм,очная,12197
334765,21.С03-мм,очная,14249
336653,20.С03-мм,очная,13273
334741,19.С03-мм,очная,12195
334777,18.С03-мм,очная,14250
334751,17.С03-мм,очная,14300
334444,22.С01-мм,очная,13398
334745,21.С01-мм,очная,14295
336652,20.С01-мм,очная,13418
334767,19.С01-мм,очная,14296
334754,18.С01-мм,очная,13419
334198,22.С02-мм,очная,13420
334723,21.С02-мм,очная,14298
336654,20.С02-мм,очная,13421
334747,19.С02-мм,очная,13446
334737,18.С02-мм,очная,14316
360346,Абдоминальное ультразвуковое исследование в хирургической практике_2133_12.09.22-16.09.22,очная,14312
362384,Актуальные вопросы амбулаторного ведения пациентов с мочекаменной болезнью_1728_13.03.-15.03.2023,очная,13411
360857,Актуальные вопросы кардиологии_1615_10.10.-20.12.2022,очно-заочная,13406
361878,Актуальные вопросы современной урологии_2348_30.01.-18.02.2023,очно-заочная,14247
361958,Актуальные проблемы анестезиологии и реаниматологии_0250_30.01.-27.02.2023,очная,13271
360352,Алкогольные поражения органов ЖКТ_2435_19.09.22-07.10.22,очно-заочная,14245
361347,Аллергология для гастроэнтерологов_2429_15.11.-26.11.2022,очно-заочная,14246
361316,Анализ данных ХМ у больных с электрокардиостимуляторами_1141_10.11.-29.11.2022,очно-заочная,12213
361313,Анализ данных ХМ ЭКГ у больных с брадиаритмиями и блокадами сердца_1594_01.11.-19.11.2022,очно-заочная,14249
383690,Анализ данных ХМ ЭКГ у больных с брадиаритмиями и блокадами сердца_1594_12.05.-24.05.2023,очно-заочная,14249
383679,Анализ данных ХМ ЭКГ у больных с фибриляцией_1543_05.05.-22.05.2023,очно-заочная,13273
361315,Ведение больных с имплантированными устройствами_2366_21.11.-26.11.2022,очная,14250
331527,22.Б09-нз,очная,14300
331561,22.Б10-нз,очная,14300
331545,22.Б11-нз,очная,14300
362809,Вирусные инфекции в медицинской практике_2442_22.05.-26.05.2023,очная,13398
386675,Гастроэнтерология_2090_22.05.-19.06.2023,очно-заочная,13418
360508,ПП Гастроэнтерология_2106-22.09-20.12.2022_1 группа,очно-заочная,13418
360580,ПП Гастроэнтерология_2106-22.09-21.12.2022_2 группа,очно-заочная,13418
361887,ПП Гастроэнтерология_2106-23.01.-19.05.2023,очно-заочная,13418
362096,ПП Гастроэнтерология_2106-23.01.-23.05.2023_2гр,очно-заочная,13418
362452,Гастроэнтерология:аутоимунные заболевания ЖКТ_0519_13.03.-31.03.2023,очно-заочная,13419
383685,"Диагностика и лечение желудочковых аритмий, проф внезапной сердечной смерти_2188_10.05.20.05.2023",очно-заочная,14298
361257,Диетология ПК_2135_31.10.-30.11.2022,очно-заочная,13421
360484,ПП Диетология_2201_22.09-20.12.22_1гр,очно-заочная,13421
360489,ПП Диетология_2201_22.09-21.12.22_2гр,очно-заочная,13421
361953,ПП Диетология_2201_23.01.-20.05.2023_1гр,очно-заочная,13421
361954,ПП Диетология_2201_23.01.-22.05.2023_2гр,очно-заочная,13421
360849,Дифференциальная диагностика основных терапевтических синдромов_1151_10.10.-15.11.2022,очно-заочная,14316
362453,Заболевания вульвы и влагалища в амбулаторной клинической практике_1114_17.03.-20.03.2023,очная,13415
361442,Заболевания шейки матки в амбулаторной гинекологической практике_1111_02.12.-05.12.2022,очная,13406
361687,Инновационные методы диагностики и лечения атеросклероза_1799_24.12.-27.12.2022,очная,13271
361779,Инновационные методы диагностики и лечения атеросклероза_1799_24.12-27.12.22,очная,13271
383486,Канцеропревенция в гастроэнтерологии_2505_17.04.-10.05.2023,очно-заочная,14245
360510,ПП Кардиология - 1059_19.09-17.12.2022,очная,13269
362283,Клиническая электрокардиография_1635_20.02.-25.03.2023,очно-заочная,13270
362284,Клиническая электрокардиография_1635_20.02.-25.03.2023,очно-заочная,13270
361353,УЗД в акушерстве и гинекологии_0479_30.11.-14.12.2022,очная,14294
360847,"Комбинированное мониторирование ЭКГ, АД и дыхания_2141_10.10.-08.11.2022",очно-заочная,12213
381746,"Комбинированное мониторирование ЭКГ, АД и дыхания_2141_20.04.-13.05.2023",очно-заочная,12213
361164,Компьютерная и магнитно-резонансная томография в клин.практике_0521_14.11.-30.11.2022,очная,14249
362832,Компьютерная и магнитно-резонансная томография в клин.практике_0521_23.03.-01.04.2023,очная,14249
361518,КТ в диагностике округлых образований в легких: Lung-RADS_2127_05.12.-07.12.2022,очная,12195
362287,Коррекция дислипидимии_2117_11.03.-22.04.2023,очно-заочная,14300
361314,Лекарственные поражения органов ЖКТ_2320_07.11.-25.11.2022,очно-заочная,14295
361349,Лучевая диагностика травм и заболеваний опорно-двигательной системы_0505_05.12.-17.12.2022,очная,14296
386215,Методология обучения врачей в системе НМО_2084_21.04.-12.05.2023,очная,14297
362810,Микробиоценоз при инфекции и соматической патологии_2443_05.06-09.06.2023,очная,14298
383682,Наджелудочковые аритмии: диагностика и лечение_2087_10.05.-20.05.2023,очно-заочная,13446
